tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7150, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7053, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6955, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7128, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6903, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6766, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6232, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6970, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6310, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6431, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6554, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6737, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6751, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6562, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7420, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6621, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6882, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6548, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6564, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6470, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6067, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6337, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6495, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7179, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7067, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6734, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6905, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6633, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6702, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6639, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6557, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6293, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6610, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6279, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6604, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6723, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6727, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7241, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6221, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6638, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7129, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7224, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6246, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6851, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6897, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6444, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6703, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7289, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6912, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6494, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6270, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6312, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6877, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6565, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6593, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6584, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6397, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6486, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6911, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6379, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6836, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6839, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6847, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6836, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6789, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7025, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6570, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6925, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6509, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7112, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6336, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7141, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6654, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6502, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6370, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6735, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6320, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6939, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7165, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6173, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6280, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7012, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6897, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7558, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7053, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6891, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6996, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6768, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6423, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6258, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6639, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6896, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6856, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6697, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6611, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7008, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7269, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7169, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6504, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6891, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6242, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6803, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6947, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6820, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7172, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6749, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6734, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6517, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6322, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6509, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7061, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6517, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7114, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6268, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6658, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6335, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7135, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7099, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6493, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6379, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6281, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6973, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6695, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6615, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6654, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6045, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6510, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6564, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6871, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6195, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6689, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7203, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6523, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6663, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6881, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6766, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6236, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7069, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6209, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6014, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6707, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6606, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6475, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6628, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6886, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6695, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6966, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6926, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7030, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6939, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6409, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6551, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6630, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6074, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6912, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6587, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7347, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6994, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6690, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6724, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6718, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6987, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6999, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7212, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6675, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6329, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6504, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6425, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7229, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6646, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6623, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7148, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6761, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6396, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6832, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6848, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7179, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6654, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6655, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6484, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6951, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6508, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6843, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7086, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6680, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6951, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6703, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7043, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6495, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7436, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6877, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6801, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6768, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7014, device='cuda:0', grad_fn=<AddBackward0>)
